"","artist_name","artist_id","album_id","album_type","album_release_date","album_release_year","album_release_date_precision","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","track_id","analysis_url","time_signature","disc_number","duration_ms","explicit","track_href","is_local","track_name","track_preview_url","track_number","type","track_uri","external_urls.spotify","album_name","key_name","mode_name","key_mode"
"120","Beyoncé","6vWDO969PvNqNYHIOW5v0m","5O7PYNgE3VLWrvB80fIaDZ","album","2010-11-26",2010,"day",0.509,0.739,1,-6.124,1,0.287,0.0577,1.69e-06,0.904,0.353,135.995,"76EPVr1eI3zM4S2HZ684Nw","https://api.spotify.com/v1/audio-analysis/76EPVr1eI3zM4S2HZ684Nw",4,1,123600,FALSE,"https://api.spotify.com/v1/tracks/76EPVr1eI3zM4S2HZ684Nw",FALSE,"Radio - Live","https://p.scdn.co/mp3-preview/61d8a5bd6a6a8ba439659768c15811ca35fe1cd8?cid=841bc9c803cd42d7ae6230b2f464867f",11,"track","spotify:track:76EPVr1eI3zM4S2HZ684Nw","https://open.spotify.com/track/76EPVr1eI3zM4S2HZ684Nw","I Am...World Tour","C#","major","C# major"
"121","Beyoncé","6vWDO969PvNqNYHIOW5v0m","5O7PYNgE3VLWrvB80fIaDZ","album","2010-11-26",2010,"day",0.476,0.844,1,-7.971,1,0.659,0.367,2.68e-06,0.867,0.603,83.132,"7psZtgEwG20HDigY0BLKOx","https://api.spotify.com/v1/audio-analysis/7psZtgEwG20HDigY0BLKOx",4,1,114906,FALSE,"https://api.spotify.com/v1/tracks/7psZtgEwG20HDigY0BLKOx",FALSE,"Ego (feat. Kanye West) - feat. Kanye West - Live","https://p.scdn.co/mp3-preview/c0cc0c4d23a52210d6cfd3ad28f9c2ddec1bbcf8?cid=841bc9c803cd42d7ae6230b2f464867f",12,"track","spotify:track:7psZtgEwG20HDigY0BLKOx","https://open.spotify.com/track/7psZtgEwG20HDigY0BLKOx","I Am...World Tour","C#","major","C# major"
"122","Beyoncé","6vWDO969PvNqNYHIOW5v0m","5O7PYNgE3VLWrvB80fIaDZ","album","2010-11-26",2010,"day",0.426,0.903,6,-6.175,1,0.236,0.0547,2.4e-06,0.924,0.534,129.117,"7uo8Xea7OGqbnWmnhoduhL","https://api.spotify.com/v1/audio-analysis/7uo8Xea7OGqbnWmnhoduhL",4,1,217466,FALSE,"https://api.spotify.com/v1/tracks/7uo8Xea7OGqbnWmnhoduhL",FALSE,"Hello - Live","https://p.scdn.co/mp3-preview/7073394dc756a7f5c5cedd71510b2db99b6f5cd0?cid=841bc9c803cd42d7ae6230b2f464867f",13,"track","spotify:track:7uo8Xea7OGqbnWmnhoduhL","https://open.spotify.com/track/7uo8Xea7OGqbnWmnhoduhL","I Am...World Tour","F#","major","F# major"
"123","Beyoncé","6vWDO969PvNqNYHIOW5v0m","5O7PYNgE3VLWrvB80fIaDZ","album","2010-11-26",2010,"day",0.473,0.84,1,-8.271,1,0.313,0.0307,0.0199,0.475,0.217,91.13,"1souRQnZaUmfncdjgUsy1D","https://api.spotify.com/v1/audio-analysis/1souRQnZaUmfncdjgUsy1D",4,1,129613,FALSE,"https://api.spotify.com/v1/tracks/1souRQnZaUmfncdjgUsy1D",FALSE,"Baby Boy - Live","https://p.scdn.co/mp3-preview/c4aa3c6939845888f4792706ea6d865862aad8c4?cid=841bc9c803cd42d7ae6230b2f464867f",14,"track","spotify:track:1souRQnZaUmfncdjgUsy1D","https://open.spotify.com/track/1souRQnZaUmfncdjgUsy1D","I Am...World Tour","C#","major","C# major"
"124","Beyoncé","6vWDO969PvNqNYHIOW5v0m","5O7PYNgE3VLWrvB80fIaDZ","album","2010-11-26",2010,"day",0.395,0.592,10,-10.841,1,0.0443,0.00778,0.0348,0.816,0.314,144.848,"3oSIGp7CRv3nulpX1owHVR","https://api.spotify.com/v1/audio-analysis/3oSIGp7CRv3nulpX1owHVR",4,1,108626,FALSE,"https://api.spotify.com/v1/tracks/3oSIGp7CRv3nulpX1owHVR",FALSE,"You Don't Love Me, No No No - Live","https://p.scdn.co/mp3-preview/236e7f7eceef9b13b26a2dc7d01ca28e3d7afd23?cid=841bc9c803cd42d7ae6230b2f464867f",15,"track","spotify:track:3oSIGp7CRv3nulpX1owHVR","https://open.spotify.com/track/3oSIGp7CRv3nulpX1owHVR","I Am...World Tour","A#","major","A# major"
"125","Beyoncé","6vWDO969PvNqNYHIOW5v0m","5O7PYNgE3VLWrvB80fIaDZ","album","2010-11-26",2010,"day",0.304,0.921,11,-8.559,0,0.79,0.0346,2.38e-06,0.983,0.266,88.515,"6QNQwlvwsZSVx6ZfxLyYOi","https://api.spotify.com/v1/audio-analysis/6QNQwlvwsZSVx6ZfxLyYOi",4,1,304106,FALSE,"https://api.spotify.com/v1/tracks/6QNQwlvwsZSVx6ZfxLyYOi",FALSE,"Irreplaceable - Live","https://p.scdn.co/mp3-preview/5815c6c89459a566e0e3f4aa008a52795b71c70f?cid=841bc9c803cd42d7ae6230b2f464867f",16,"track","spotify:track:6QNQwlvwsZSVx6ZfxLyYOi","https://open.spotify.com/track/6QNQwlvwsZSVx6ZfxLyYOi","I Am...World Tour","B","minor","B minor"
"126","Beyoncé","6vWDO969PvNqNYHIOW5v0m","5O7PYNgE3VLWrvB80fIaDZ","album","2010-11-26",2010,"day",0.399,0.741,2,-8.987,1,0.484,0.235,0.0245,0.413,0.267,83.213,"6chmIekFMDwd85b4NYhy46","https://api.spotify.com/v1/audio-analysis/6chmIekFMDwd85b4NYhy46",3,1,128639,FALSE,"https://api.spotify.com/v1/tracks/6chmIekFMDwd85b4NYhy46",FALSE,"Check On It - Live","https://p.scdn.co/mp3-preview/7eb3ad55afe7d8957e47d8dbd31390d60110aead?cid=841bc9c803cd42d7ae6230b2f464867f",17,"track","spotify:track:6chmIekFMDwd85b4NYhy46","https://open.spotify.com/track/6chmIekFMDwd85b4NYhy46","I Am...World Tour","D","major","D major"
"127","Beyoncé","6vWDO969PvNqNYHIOW5v0m","5O7PYNgE3VLWrvB80fIaDZ","album","2010-11-26",2010,"day",0.542,0.878,1,-8.096,1,0.297,0.0064,0,0.859,0.438,103.293,"0Ytf40sbSHd0LMcxm8Yjfm","https://api.spotify.com/v1/audio-analysis/0Ytf40sbSHd0LMcxm8Yjfm",4,1,50773,FALSE,"https://api.spotify.com/v1/tracks/0Ytf40sbSHd0LMcxm8Yjfm",FALSE,"Bootylicious - Live","https://p.scdn.co/mp3-preview/cd33ef6f696fa8274c580f59e82152bdff85e946?cid=841bc9c803cd42d7ae6230b2f464867f",18,"track","spotify:track:0Ytf40sbSHd0LMcxm8Yjfm","https://open.spotify.com/track/0Ytf40sbSHd0LMcxm8Yjfm","I Am...World Tour","C#","major","C# major"
"128","Beyoncé","6vWDO969PvNqNYHIOW5v0m","5O7PYNgE3VLWrvB80fIaDZ","album","2010-11-26",2010,"day",0.565,0.807,7,-7.988,1,0.293,0.00102,0.21,0.971,0.334,84.937,"3AEhT2SoXzXpP2UpeyAyb5","https://api.spotify.com/v1/audio-analysis/3AEhT2SoXzXpP2UpeyAyb5",4,1,135866,FALSE,"https://api.spotify.com/v1/tracks/3AEhT2SoXzXpP2UpeyAyb5",FALSE,"Upgrade U - Live","https://p.scdn.co/mp3-preview/324bd612983c892d1fb3ea13b182ac4b9510a32c?cid=841bc9c803cd42d7ae6230b2f464867f",19,"track","spotify:track:3AEhT2SoXzXpP2UpeyAyb5","https://open.spotify.com/track/3AEhT2SoXzXpP2UpeyAyb5","I Am...World Tour","G","major","G major"
"129","Beyoncé","6vWDO969PvNqNYHIOW5v0m","5O7PYNgE3VLWrvB80fIaDZ","album","2010-11-26",2010,"day",0.503,0.871,8,-6.659,1,0.404,0.306,0,0.823,0.448,137.164,"4dLxRtTl1VVcB7qq1iHzVG","https://api.spotify.com/v1/audio-analysis/4dLxRtTl1VVcB7qq1iHzVG",4,1,139893,FALSE,"https://api.spotify.com/v1/tracks/4dLxRtTl1VVcB7qq1iHzVG",FALSE,"Say My Name - Live","https://p.scdn.co/mp3-preview/11e049d6493e1a97ef6bd13cf933e9bc877d684d?cid=841bc9c803cd42d7ae6230b2f464867f",20,"track","spotify:track:4dLxRtTl1VVcB7qq1iHzVG","https://open.spotify.com/track/4dLxRtTl1VVcB7qq1iHzVG","I Am...World Tour","G#","major","G# major"
"130","Beyoncé","6vWDO969PvNqNYHIOW5v0m","5O7PYNgE3VLWrvB80fIaDZ","album","2010-11-26",2010,"day",0.143,0.315,2,-12.587,0,0.0368,0.306,0.00888,0.916,0.255,75.195,"41N6nyybHwTKKES7engoiR","https://api.spotify.com/v1/audio-analysis/41N6nyybHwTKKES7engoiR",3,1,179960,FALSE,"https://api.spotify.com/v1/tracks/41N6nyybHwTKKES7engoiR",FALSE,"At Last - Live","https://p.scdn.co/mp3-preview/bd1aac82b606f0813ef017f57b37d06d4c1e9c1e?cid=841bc9c803cd42d7ae6230b2f464867f",21,"track","spotify:track:41N6nyybHwTKKES7engoiR","https://open.spotify.com/track/41N6nyybHwTKKES7engoiR","I Am...World Tour","D","minor","D minor"
"131","Beyoncé","6vWDO969PvNqNYHIOW5v0m","5O7PYNgE3VLWrvB80fIaDZ","album","2010-11-26",2010,"day",0.358,0.641,9,-8.823,1,0.0752,0.193,4.55e-05,0.763,0.171,124.061,"4OuVVcw3PV6tg0f7N6bARL","https://api.spotify.com/v1/audio-analysis/4OuVVcw3PV6tg0f7N6bARL",4,1,202160,FALSE,"https://api.spotify.com/v1/tracks/4OuVVcw3PV6tg0f7N6bARL",FALSE,"Listen (From the Motion Picture ""Dreamgirls"") - Live","https://p.scdn.co/mp3-preview/d7c61aef94d7c2fe7a7438b25187644bb7af5e68?cid=841bc9c803cd42d7ae6230b2f464867f",22,"track","spotify:track:4OuVVcw3PV6tg0f7N6bARL","https://open.spotify.com/track/4OuVVcw3PV6tg0f7N6bARL","I Am...World Tour","A","major","A major"
"132","Beyoncé","6vWDO969PvNqNYHIOW5v0m","5O7PYNgE3VLWrvB80fIaDZ","album","2010-11-26",2010,"day",0.628,0.894,11,-5.448,0,0.137,0.018,3.52e-05,0.922,0.198,97.083,"0656Ba4hb119dMJkx7zJ3N","https://api.spotify.com/v1/audio-analysis/0656Ba4hb119dMJkx7zJ3N",4,1,262920,FALSE,"https://api.spotify.com/v1/tracks/0656Ba4hb119dMJkx7zJ3N",FALSE,"Single Ladies (Put a Ring on It) - Live","https://p.scdn.co/mp3-preview/3b18643c459104bae1bd42d1e649e462c2a99fa2?cid=841bc9c803cd42d7ae6230b2f464867f",23,"track","spotify:track:0656Ba4hb119dMJkx7zJ3N","https://open.spotify.com/track/0656Ba4hb119dMJkx7zJ3N","I Am...World Tour","B","minor","B minor"
"133","Beyoncé","6vWDO969PvNqNYHIOW5v0m","5O7PYNgE3VLWrvB80fIaDZ","album","2010-11-26",2010,"day",0.261,0.913,1,-5.795,1,0.433,0.0352,0.000241,0.863,0.217,143.024,"2laS6W8SYTUbBJsq6HbYNE","https://api.spotify.com/v1/audio-analysis/2laS6W8SYTUbBJsq6HbYNE",4,1,391893,FALSE,"https://api.spotify.com/v1/tracks/2laS6W8SYTUbBJsq6HbYNE",FALSE,"Halo - Live","https://p.scdn.co/mp3-preview/8f1954cfb9b4e2f11f1bcc9a1f29eb69a706a730?cid=841bc9c803cd42d7ae6230b2f464867f",24,"track","spotify:track:2laS6W8SYTUbBJsq6HbYNE","https://open.spotify.com/track/2laS6W8SYTUbBJsq6HbYNE","I Am...World Tour","C#","major","C# major"
"134","Beyoncé","6vWDO969PvNqNYHIOW5v0m","5O7PYNgE3VLWrvB80fIaDZ","album","2010-11-26",2010,"day",0.326,0.975,10,-5.784,0,0.233,0.000703,0.051,0.815,0.22,155.075,"5w18AsEMHsvH5ECzYm5lhI","https://api.spotify.com/v1/audio-analysis/5w18AsEMHsvH5ECzYm5lhI",4,1,118653,FALSE,"https://api.spotify.com/v1/tracks/5w18AsEMHsvH5ECzYm5lhI",FALSE,"Outro - Live","https://p.scdn.co/mp3-preview/a25b4520ef0f493b4767e4ed5722c1e545c5a258?cid=841bc9c803cd42d7ae6230b2f464867f",25,"track","spotify:track:5w18AsEMHsvH5ECzYm5lhI","https://open.spotify.com/track/5w18AsEMHsvH5ECzYm5lhI","I Am...World Tour","A#","minor","A# minor"
"135","Beyoncé","6vWDO969PvNqNYHIOW5v0m","7sJrStyxsdgeQOUlBszizA","album","2009-06-16",2009,"day",0.712,0.828,1,-7.108,1,0.0418,0.00323,0.115,0.0264,0.885,125.999,"3F0kKIk7COCKuI1GF8FORH","https://api.spotify.com/v1/audio-analysis/3F0kKIk7COCKuI1GF8FORH",4,1,387080,FALSE,"https://api.spotify.com/v1/tracks/3F0kKIk7COCKuI1GF8FORH",FALSE,"If I Were a Boy - Maurice Joshua Mojo UK Remix - Main","https://p.scdn.co/mp3-preview/fe82e92d056881b75ed51339fbd12880e92dfd65?cid=841bc9c803cd42d7ae6230b2f464867f",1,"track","spotify:track:3F0kKIk7COCKuI1GF8FORH","https://open.spotify.com/track/3F0kKIk7COCKuI1GF8FORH","Above And Beyoncé Dance Mixes","C#","major","C# major"
"136","Beyoncé","6vWDO969PvNqNYHIOW5v0m","7sJrStyxsdgeQOUlBszizA","album","2009-06-16",2009,"day",0.796,0.92,6,-5.638,0,0.0873,0.00241,0.923,0.0243,0.783,128.005,"5JBO0K69Vk2a15zEGhz1vg","https://api.spotify.com/v1/audio-analysis/5JBO0K69Vk2a15zEGhz1vg",4,1,413826,FALSE,"https://api.spotify.com/v1/tracks/5JBO0K69Vk2a15zEGhz1vg",FALSE,"Single Ladies (Put a Ring on It) - DJ Escape & Tony Coluccio Remix - Club Version","https://p.scdn.co/mp3-preview/0083fac68a7ec4000ff3700b6be44179b49ac05c?cid=841bc9c803cd42d7ae6230b2f464867f",2,"track","spotify:track:5JBO0K69Vk2a15zEGhz1vg","https://open.spotify.com/track/5JBO0K69Vk2a15zEGhz1vg","Above And Beyoncé Dance Mixes","F#","minor","F# minor"
"137","Beyoncé","6vWDO969PvNqNYHIOW5v0m","7sJrStyxsdgeQOUlBszizA","album","2009-06-16",2009,"day",0.846,0.629,8,-7.355,0,0.0658,0.00327,0.00223,0.0655,0.622,131.997,"7rrgYBKsqrluXOfaGhZfEF","https://api.spotify.com/v1/audio-analysis/7rrgYBKsqrluXOfaGhZfEF",4,1,305946,FALSE,"https://api.spotify.com/v1/tracks/7rrgYBKsqrluXOfaGhZfEF",FALSE,"Diva - Karmatronic Club Remix","https://p.scdn.co/mp3-preview/655ac2e675325d77669a5092ae22b6fe8799cb92?cid=841bc9c803cd42d7ae6230b2f464867f",3,"track","spotify:track:7rrgYBKsqrluXOfaGhZfEF","https://open.spotify.com/track/7rrgYBKsqrluXOfaGhZfEF","Above And Beyoncé Dance Mixes","G#","minor","G# minor"
"138","Beyoncé","6vWDO969PvNqNYHIOW5v0m","7sJrStyxsdgeQOUlBszizA","album","2009-06-16",2009,"day",0.802,0.702,11,-6.601,0,0.0616,0.0147,0.653,0.0162,0.851,128.008,"06oGczLASkQq5PFVhn7v2V","https://api.spotify.com/v1/audio-analysis/06oGczLASkQq5PFVhn7v2V",4,1,533293,FALSE,"https://api.spotify.com/v1/tracks/06oGczLASkQq5PFVhn7v2V",FALSE,"Halo - Dave Audé Club Remix","https://p.scdn.co/mp3-preview/26e28aa28562b21caf095a4c5647d2cb7a87702e?cid=841bc9c803cd42d7ae6230b2f464867f",4,"track","spotify:track:06oGczLASkQq5PFVhn7v2V","https://open.spotify.com/track/06oGczLASkQq5PFVhn7v2V","Above And Beyoncé Dance Mixes","B","minor","B minor"
"139","Beyoncé","6vWDO969PvNqNYHIOW5v0m","7sJrStyxsdgeQOUlBszizA","album","2009-06-16",2009,"day",0.372,0.751,0,-6.694,1,0.257,0.0846,8.02e-06,0.122,0.0813,168.247,"1gt62xikWxR5hZoQ9rhWhD","https://api.spotify.com/v1/audio-analysis/1gt62xikWxR5hZoQ9rhWhD",4,1,285640,FALSE,"https://api.spotify.com/v1/tracks/1gt62xikWxR5hZoQ9rhWhD",FALSE,"Broken-Hearted Girl - Catalyst Remix","https://p.scdn.co/mp3-preview/a42d715400524ccf957e8c608e1b75c7489ca02b?cid=841bc9c803cd42d7ae6230b2f464867f",5,"track","spotify:track:1gt62xikWxR5hZoQ9rhWhD","https://open.spotify.com/track/1gt62xikWxR5hZoQ9rhWhD","Above And Beyoncé Dance Mixes","C","major","C major"
"140","Beyoncé","6vWDO969PvNqNYHIOW5v0m","7sJrStyxsdgeQOUlBszizA","album","2009-06-16",2009,"day",0.846,0.683,10,-6.148,0,0.0654,0.0452,1.74e-05,0.0583,0.613,122.988,"0VCZ8tS4za4kEwJHbMNVnY","https://api.spotify.com/v1/audio-analysis/0VCZ8tS4za4kEwJHbMNVnY",4,1,387320,FALSE,"https://api.spotify.com/v1/tracks/0VCZ8tS4za4kEwJHbMNVnY",FALSE,"Ego - OK DAC Club Remix","https://p.scdn.co/mp3-preview/2b089194f7be3ca3f27c415c8cf515d99e90303b?cid=841bc9c803cd42d7ae6230b2f464867f",6,"track","spotify:track:0VCZ8tS4za4kEwJHbMNVnY","https://open.spotify.com/track/0VCZ8tS4za4kEwJHbMNVnY","Above And Beyoncé Dance Mixes","A#","minor","A# minor"
"141","Beyoncé","6vWDO969PvNqNYHIOW5v0m","7sJrStyxsdgeQOUlBszizA","album","2009-06-16",2009,"day",0.772,0.863,11,-6.35,1,0.0423,0.00202,0.487,0.331,0.774,126.995,"5Dsf6dRMYhyq3JxHzjDUGb","https://api.spotify.com/v1/audio-analysis/5Dsf6dRMYhyq3JxHzjDUGb",4,1,401960,FALSE,"https://api.spotify.com/v1/tracks/5Dsf6dRMYhyq3JxHzjDUGb",FALSE,"Sweet Dreams - Harlan Pepper & AG III Remix","https://p.scdn.co/mp3-preview/638e64bd8962ede5dbd5d4559173aa315dd28908?cid=841bc9c803cd42d7ae6230b2f464867f",7,"track","spotify:track:5Dsf6dRMYhyq3JxHzjDUGb","https://open.spotify.com/track/5Dsf6dRMYhyq3JxHzjDUGb","Above And Beyoncé Dance Mixes","B","major","B major"
"142","Beyoncé","6vWDO969PvNqNYHIOW5v0m","7sJrStyxsdgeQOUlBszizA","album","2009-06-16",2009,"day",0.574,0.421,1,-5.443,1,0.174,0.0989,0,0.0568,0.341,78.781,"1tta4aktfa50BLaCttgl1T","https://api.spotify.com/v1/audio-analysis/1tta4aktfa50BLaCttgl1T",4,1,283933,TRUE,"https://api.spotify.com/v1/tracks/1tta4aktfa50BLaCttgl1T",FALSE,"Ego (feat. Kanye West) - Remix","https://p.scdn.co/mp3-preview/10e71ef46e729d6b8e8b753eef1ba73fab010d58?cid=841bc9c803cd42d7ae6230b2f464867f",8,"track","spotify:track:1tta4aktfa50BLaCttgl1T","https://open.spotify.com/track/1tta4aktfa50BLaCttgl1T","Above And Beyoncé Dance Mixes","C#","major","C# major"
"143","Beyoncé","6vWDO969PvNqNYHIOW5v0m","1mLK9n3KBlgsRgPX3nlSwf","album","2008-11-14",2008,"day",0.632,0.518,6,-6.126,1,0.0313,0.107,0,0.354,0.427,90.007,"7cCulnTCDYdGiSmTKmvJJe","https://api.spotify.com/v1/audio-analysis/7cCulnTCDYdGiSmTKmvJJe",4,1,249146,FALSE,"https://api.spotify.com/v1/tracks/7cCulnTCDYdGiSmTKmvJJe",FALSE,"If I Were a Boy","https://p.scdn.co/mp3-preview/f12c28a584052bea2731e3589644a77165b02f7c?cid=841bc9c803cd42d7ae6230b2f464867f",1,"track","spotify:track:7cCulnTCDYdGiSmTKmvJJe","https://open.spotify.com/track/7cCulnTCDYdGiSmTKmvJJe","I AM...SASHA FIERCE","F#","major","F# major"
"144","Beyoncé","6vWDO969PvNqNYHIOW5v0m","1mLK9n3KBlgsRgPX3nlSwf","album","2008-11-14",2008,"day",0.508,0.72,11,-5.908,0,0.0628,0.272,0,0.0563,0.472,79.983,"3CXZukNyVJUjLUYGA88F0a","https://api.spotify.com/v1/audio-analysis/3CXZukNyVJUjLUYGA88F0a",4,1,261640,FALSE,"https://api.spotify.com/v1/tracks/3CXZukNyVJUjLUYGA88F0a",FALSE,"Halo","https://p.scdn.co/mp3-preview/3c97985f3736fab6d4abcd2067f346a9b30955fa?cid=841bc9c803cd42d7ae6230b2f464867f",2,"track","spotify:track:3CXZukNyVJUjLUYGA88F0a","https://open.spotify.com/track/3CXZukNyVJUjLUYGA88F0a","I AM...SASHA FIERCE","B","minor","B minor"
"145","Beyoncé","6vWDO969PvNqNYHIOW5v0m","1mLK9n3KBlgsRgPX3nlSwf","album","2008-11-14",2008,"day",0.492,0.348,5,-10.676,1,0.0301,0.128,0,0.326,0.206,78.412,"6DECuYYBrVd4FOCabY5Bpv","https://api.spotify.com/v1/audio-analysis/6DECuYYBrVd4FOCabY5Bpv",4,1,267453,FALSE,"https://api.spotify.com/v1/tracks/6DECuYYBrVd4FOCabY5Bpv",FALSE,"Disappear","https://p.scdn.co/mp3-preview/872ac076f20ee40ad9aff838e1bc7c6b61d6af96?cid=841bc9c803cd42d7ae6230b2f464867f",3,"track","spotify:track:6DECuYYBrVd4FOCabY5Bpv","https://open.spotify.com/track/6DECuYYBrVd4FOCabY5Bpv","I AM...SASHA FIERCE","F","major","F major"
"146","Beyoncé","6vWDO969PvNqNYHIOW5v0m","1mLK9n3KBlgsRgPX3nlSwf","album","2008-11-14",2008,"day",0.336,0.424,5,-7.203,1,0.0353,0.503,0,0.273,0.159,82.149,"1Q92IKMDSpwv0jsVzjue1I","https://api.spotify.com/v1/audio-analysis/1Q92IKMDSpwv0jsVzjue1I",4,1,277626,FALSE,"https://api.spotify.com/v1/tracks/1Q92IKMDSpwv0jsVzjue1I",FALSE,"Broken-Hearted Girl","https://p.scdn.co/mp3-preview/a77c96a27e60b83d738154f22a89dad79ce68bf9?cid=841bc9c803cd42d7ae6230b2f464867f",4,"track","spotify:track:1Q92IKMDSpwv0jsVzjue1I","https://open.spotify.com/track/1Q92IKMDSpwv0jsVzjue1I","I AM...SASHA FIERCE","F","major","F major"
"147","Beyoncé","6vWDO969PvNqNYHIOW5v0m","1mLK9n3KBlgsRgPX3nlSwf","album","2008-11-14",2008,"day",0.35,0.403,0,-9.57,1,0.0279,0.786,0,0.12,0.201,104.957,"3ai2zTKKBCl4kSBZaivq7F","https://api.spotify.com/v1/audio-analysis/3ai2zTKKBCl4kSBZaivq7F",3,1,221653,FALSE,"https://api.spotify.com/v1/tracks/3ai2zTKKBCl4kSBZaivq7F",FALSE,"Ave Maria","https://p.scdn.co/mp3-preview/e68e9924b177d5af4f21880df3a2988dd64ee641?cid=841bc9c803cd42d7ae6230b2f464867f",5,"track","spotify:track:3ai2zTKKBCl4kSBZaivq7F","https://open.spotify.com/track/3ai2zTKKBCl4kSBZaivq7F","I AM...SASHA FIERCE","C","major","C major"
"148","Beyoncé","6vWDO969PvNqNYHIOW5v0m","1mLK9n3KBlgsRgPX3nlSwf","album","2008-11-14",2008,"day",0.572,0.429,1,-8.974,1,0.0271,0.192,0,0.263,0.103,95.068,"37Sb6JgoMzbMoysUGYvuec","https://api.spotify.com/v1/audio-analysis/37Sb6JgoMzbMoysUGYvuec",4,1,271613,FALSE,"https://api.spotify.com/v1/tracks/37Sb6JgoMzbMoysUGYvuec",FALSE,"Smash Into You","https://p.scdn.co/mp3-preview/4043f1520f3fbbfdf89695ea4ce57b5aba17f549?cid=841bc9c803cd42d7ae6230b2f464867f",6,"track","spotify:track:37Sb6JgoMzbMoysUGYvuec","https://open.spotify.com/track/37Sb6JgoMzbMoysUGYvuec","I AM...SASHA FIERCE","C#","major","C# major"
"149","Beyoncé","6vWDO969PvNqNYHIOW5v0m","1mLK9n3KBlgsRgPX3nlSwf","album","2008-11-14",2008,"day",0.384,0.153,7,-14.55,1,0.0324,0.729,0,0.116,0.282,109.859,"4LzuuDgTzk7nmhMpGgEXfb","https://api.spotify.com/v1/audio-analysis/4LzuuDgTzk7nmhMpGgEXfb",4,1,186826,FALSE,"https://api.spotify.com/v1/tracks/4LzuuDgTzk7nmhMpGgEXfb",FALSE,"Satellites","https://p.scdn.co/mp3-preview/d9088b047eedc4d2c3c1dde2a9e549f5730c52c9?cid=841bc9c803cd42d7ae6230b2f464867f",7,"track","spotify:track:4LzuuDgTzk7nmhMpGgEXfb","https://open.spotify.com/track/4LzuuDgTzk7nmhMpGgEXfb","I AM...SASHA FIERCE","G","major","G major"
"150","Beyoncé","6vWDO969PvNqNYHIOW5v0m","1mLK9n3KBlgsRgPX3nlSwf","album","2008-11-14",2008,"day",0.549,0.628,2,-7.45,1,0.0309,0.00908,2.06e-05,0.128,0.102,115.036,"1wU3NT5vFb3rFGXOGucOfv","https://api.spotify.com/v1/audio-analysis/1wU3NT5vFb3rFGXOGucOfv",4,1,221466,FALSE,"https://api.spotify.com/v1/tracks/1wU3NT5vFb3rFGXOGucOfv",FALSE,"That's Why You're Beautiful","https://p.scdn.co/mp3-preview/65b86ed668f9a5a1b34e2acc9b0625fae84ca21c?cid=841bc9c803cd42d7ae6230b2f464867f",8,"track","spotify:track:1wU3NT5vFb3rFGXOGucOfv","https://open.spotify.com/track/1wU3NT5vFb3rFGXOGucOfv","I AM...SASHA FIERCE","D","major","D major"
"151","Beyoncé","6vWDO969PvNqNYHIOW5v0m","1mLK9n3KBlgsRgPX3nlSwf","album","2008-11-14",2008,"day",0.551,0.467,10,-10.364,1,0.0332,0.673,0,0.0762,0.148,116.966,"7HR2cx5B4jUNVO6gQqX2xX","https://api.spotify.com/v1/audio-analysis/7HR2cx5B4jUNVO6gQqX2xX",4,1,273880,FALSE,"https://api.spotify.com/v1/tracks/7HR2cx5B4jUNVO6gQqX2xX",FALSE,"Save The Hero","https://p.scdn.co/mp3-preview/f806677332b54974fdd8542cf2699c91daac28d9?cid=841bc9c803cd42d7ae6230b2f464867f",9,"track","spotify:track:7HR2cx5B4jUNVO6gQqX2xX","https://open.spotify.com/track/7HR2cx5B4jUNVO6gQqX2xX","I AM...SASHA FIERCE","A#","major","A# major"
"152","Beyoncé","6vWDO969PvNqNYHIOW5v0m","1mLK9n3KBlgsRgPX3nlSwf","album","2008-11-14",2008,"day",0.426,0.584,1,-5.293,1,0.296,0.0383,0,0.188,0.272,193.437,"3qsAFYHFcmQV0H4pKjbbsS","https://api.spotify.com/v1/audio-analysis/3qsAFYHFcmQV0H4pKjbbsS",4,2,193213,FALSE,"https://api.spotify.com/v1/tracks/3qsAFYHFcmQV0H4pKjbbsS",FALSE,"Single Ladies (Put a Ring on It)","https://p.scdn.co/mp3-preview/69c8bae97df9121ee440b23053fe20f64c204408?cid=841bc9c803cd42d7ae6230b2f464867f",1,"track","spotify:track:3qsAFYHFcmQV0H4pKjbbsS","https://open.spotify.com/track/3qsAFYHFcmQV0H4pKjbbsS","I AM...SASHA FIERCE","C#","major","C# major"
"153","Beyoncé","6vWDO969PvNqNYHIOW5v0m","1mLK9n3KBlgsRgPX3nlSwf","album","2008-11-14",2008,"day",0.605,0.763,1,-5.949,1,0.0775,0.129,2.41e-06,0.0839,0.553,135.771,"3y58CThrZ1iTBE5VR2kgsL","https://api.spotify.com/v1/audio-analysis/3y58CThrZ1iTBE5VR2kgsL",4,2,218786,FALSE,"https://api.spotify.com/v1/tracks/3y58CThrZ1iTBE5VR2kgsL",FALSE,"Radio","https://p.scdn.co/mp3-preview/2b9171f0126f75a7bb3560e1c936ea4914b44b28?cid=841bc9c803cd42d7ae6230b2f464867f",2,"track","spotify:track:3y58CThrZ1iTBE5VR2kgsL","https://open.spotify.com/track/3y58CThrZ1iTBE5VR2kgsL","I AM...SASHA FIERCE","C#","major","C# major"
