"","artist_name","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","duration_ms","track_name"
"291","Beyoncé",0.681,0.715,1,-5.148,1,0.0638,0.0039,5.04e-05,0.0569,0.459,201200,"Freakum Dress"
"292","Beyoncé",0.691,0.931,9,-4.037,0,0.265,0.212,0.000118,0.34,0.573,205973,"Suga Mama"
"293","Beyoncé",0.644,0.746,7,-4.941,1,0.341,0.0071,1.22e-05,0.0743,0.355,240280,"Deja Vu (feat. Jay-Z)"
"294","Beyoncé",0.458,0.751,2,-8.395,1,0.469,0.0299,0.000155,0.258,0.48,203346,"Ring The Alarm"
"295","Beyoncé",0.29,0.574,6,-5.387,1,0.112,0.6,0,0.149,0.48,282360,"Resentment"
"296","Beyoncé",0.432,0.637,11,-3.905,1,0.0475,0.416,0,0.113,0.187,219546,"Listen (From the Motion Picture ""Dreamgirls"")"
"297","Beyoncé",0.491,0.745,4,-5.631,0,0.254,0.473,0,0.239,0.596,228413,"Amor Gitano"
"298","Beyoncé",0.548,0.638,11,-3.115,1,0.0435,0.588,0,0.101,0.141,221200,"Listen (Oye) - Spanish Version"
"299","Beyoncé",0.627,0.705,10,-3.539,1,0.231,0.0941,6.61e-06,0.178,0.615,227666,"Irreplaceable (Irreemplazable) - Spanish version"
"300","Beyoncé",0.646,0.806,7,-4.495,1,0.135,0.0997,1.26e-06,0.258,0.513,200813,"Beautiful Liar (Bello Embustero) - Spanish Version"
"301","Beyoncé",0.763,0.761,7,-3.794,1,0.0544,0.0063,8.31e-05,0.287,0.487,180520,"Beautiful Liar - Remix"
"302","Beyoncé",0.694,0.726,7,-5.13,1,0.042,0.0034,0.00373,0.0801,0.57,199426,"Beautiful Liar (feat. Sasha) - Spanglish Version"
"303","Beyoncé",0.511,0.808,10,-4.09,1,0.139,0.15,1.03e-06,0.232,0.845,230746,"Irreplaceable (Irreemplazable) - Nortena Remix"
"304","Beyoncé",0.765,0.754,8,-3.736,1,0.0764,0.0053,0.000286,0.157,0.404,199840,"Beautiful Liar"
"305","Beyoncé",0.574,0.685,10,-4.651,1,0.339,0.0277,1.78e-06,0.136,0.541,228440,"Irreplaceable"
"306","Beyoncé",0.796,0.57,10,-7.027,0,0.061,0.0662,8.71e-06,0.139,0.797,210173,"Green Light"
"307","Beyoncé",0.852,0.391,1,-7.907,1,0.241,0.0541,0.00201,0.101,0.539,235560,"Kitty Kat"
"308","Beyoncé",0.817,0.775,4,-4.895,0,0.22,0.0109,0.000156,0.31,0.81,198240,"Welcome To Hollywood (feat. Jay-Z)"
"309","Beyoncé",0.531,0.675,7,-5.555,1,0.37,0.00139,5.94e-05,0.26,0.498,273133,"Upgrade U (feat. Jay-Z)"
"310","Beyoncé",0.665,0.717,1,-7.721,1,0.1,0.247,0.000654,0.068,0.665,249506,"Flaws and All"
"311","Beyoncé",0.488,0.477,8,-8.789,1,0.036,0.233,0,0.109,0.28,198506,"If"
"312","Beyoncé",0.924,0.725,1,-6.822,1,0.262,0.00438,1.36e-06,0.244,0.68,378933,"Get Me Bodied - Extended Mix"
"313","Beyoncé",0.684,0.706,1,-5.129,1,0.0544,0.00439,1.54e-05,0.0598,0.44,201146,"Freakum Dress"
"314","Beyoncé",0.719,0.929,9,-4.054,0,0.252,0.239,0.000123,0.316,0.57,205853,"Suga Mama"
"315","Beyoncé",0.731,0.739,7,-4.894,1,0.339,0.00545,1.59e-05,0.0874,0.386,240346,"Deja Vu (feat. Jay-Z)"
"316","Beyoncé",0.457,0.754,2,-8.38,1,0.439,0.0299,7.19e-05,0.146,0.468,203293,"Ring The Alarm"
"317","Beyoncé",0.366,0.567,6,-5.414,1,0.0594,0.611,0,0.111,0.485,280786,"Resentment"
"318","Beyoncé",0.425,0.642,11,-3.874,1,0.0493,0.403,0,0.14,0.186,219640,"Listen (From the Motion Picture ""Dreamgirls"")"
"319","Beyoncé",0.518,0.84,7,-3.689,1,0.202,0.172,0,0.122,0.214,221373,"World Wide Woman"
"320","Beyoncé",0.708,0.869,7,-4.586,1,0.254,0.0789,0,0.351,0.922,210546,"Check On It (feat. Bun B & Slim Thug) - feat. Bun B and Slim Thug"
"321","Beyoncé",0.494,0.75,4,-5.648,0,0.238,0.457,0,0.241,0.6,228866,"Amor Gitano"
"322","Beyoncé",0.753,0.762,7,-3.84,1,0.0621,0.00876,8.02e-05,0.244,0.494,180693,"Beautiful Liar - Remix"
"323","Beyoncé",0.765,0.754,8,-3.736,1,0.0764,0.0053,0.000286,0.157,0.404,199840,"Beautiful Liar"
"324","Beyoncé",0.574,0.685,10,-4.651,1,0.339,0.0277,1.78e-06,0.136,0.541,228440,"Irreplaceable"
"325","Beyoncé",0.796,0.57,10,-7.027,0,0.061,0.0662,8.71e-06,0.139,0.797,210173,"Green Light"
"326","Beyoncé",0.852,0.391,1,-7.907,1,0.241,0.0541,0.00201,0.101,0.539,235560,"Kitty Kat"
"327","Beyoncé",0.817,0.775,4,-4.895,0,0.22,0.0109,0.000156,0.31,0.81,198240,"Welcome To Hollywood (feat. Jay-Z)"
"328","Beyoncé",0.531,0.675,7,-5.555,1,0.37,0.00139,5.94e-05,0.26,0.498,273133,"Upgrade U (feat. Jay-Z)"
"329","Beyoncé",0.665,0.717,1,-7.721,1,0.1,0.247,0.000654,0.0688,0.665,250146,"Flaws and All"
"330","Beyoncé",0.923,0.73,1,-6.822,1,0.253,0.00429,1.61e-06,0.232,0.674,378920,"Get Me Bodied - Extended Mix"
"331","Beyoncé",0.683,0.703,1,-5.176,1,0.0575,0.0038,4.02e-05,0.0594,0.423,201146,"Freakum Dress"
"332","Beyoncé",0.721,0.937,9,-4.044,0,0.25,0.217,9.66e-05,0.318,0.6,205853,"Suga Mama"
"333","Beyoncé",0.721,0.742,7,-4.94,1,0.318,0.00646,1.45e-05,0.0887,0.373,240346,"Deja Vu (feat. Jay-Z)"
"334","Beyoncé",0.459,0.739,2,-8.39,1,0.445,0.0363,0.000132,0.123,0.489,203293,"Ring The Alarm"
"335","Beyoncé",0.293,0.569,6,-5.431,1,0.0993,0.634,0,0.171,0.495,281880,"Resentment"
"336","Beyoncé",0.49,0.656,11,-3.86,1,0.0496,0.411,0,0.141,0.192,219640,"Listen (From the Motion Picture ""Dreamgirls"")"
"337","Beyoncé",0.484,0.839,11,-3.709,0,0.223,0.151,0,0.123,0.194,221786,"World Wide Woman"
"338","Beyoncé",0.491,0.745,4,-5.631,0,0.254,0.473,0,0.239,0.596,228413,"Amor Gitano"
"339","Beyoncé",0.548,0.638,11,-3.115,1,0.0435,0.588,0,0.101,0.141,221200,"Listen (Oye) - Spanish Version"
"340","Beyoncé",0.627,0.705,10,-3.539,1,0.231,0.0941,6.61e-06,0.178,0.615,227666,"Irreplaceable (Irreemplazable) - Spanish version"
"341","Beyoncé",0.646,0.806,7,-4.495,1,0.135,0.0997,1.26e-06,0.258,0.513,200813,"Beautiful Liar (Bello Embustero) - Spanish Version"
"342","Beyoncé",0.763,0.761,7,-3.794,1,0.0544,0.0063,8.31e-05,0.287,0.487,180520,"Beautiful Liar - Remix"
"343","Beyoncé",0.694,0.726,7,-5.13,1,0.042,0.0034,0.00373,0.0801,0.57,199426,"Beautiful Liar (feat. Sasha) - Spanglish Version"
"344","Beyoncé",0.511,0.808,10,-4.09,1,0.139,0.15,1.03e-06,0.232,0.845,230746,"Irreplaceable (Irreemplazable) - Nortena Remix"
"345","Beyoncé",0.765,0.754,8,-3.736,1,0.0764,0.0053,0.000286,0.157,0.404,199840,"Beautiful Liar"
"346","Beyoncé",0.574,0.685,10,-4.651,1,0.339,0.0277,1.78e-06,0.136,0.541,228440,"Irreplaceable"
"347","Beyoncé",0.796,0.57,10,-7.027,0,0.061,0.0662,8.71e-06,0.139,0.797,210173,"Green Light"
"348","Beyoncé",0.852,0.391,1,-7.907,1,0.241,0.0541,0.00201,0.101,0.539,235560,"Kitty Kat"
"349","Beyoncé",0.817,0.775,4,-4.895,0,0.22,0.0109,0.000156,0.31,0.81,198240,"Welcome To Hollywood (feat. Jay-Z)"
"350","Beyoncé",0.531,0.675,7,-5.555,1,0.37,0.00139,5.94e-05,0.26,0.498,273133,"Upgrade U (feat. Jay-Z)"
"351","Beyoncé",0.665,0.717,1,-7.721,1,0.1,0.247,0.000654,0.068,0.665,249506,"Flaws and All"
"352","Beyoncé",0.488,0.477,8,-8.789,1,0.036,0.233,0,0.109,0.28,198506,"If"
"353","Beyoncé",0.924,0.725,1,-6.822,1,0.262,0.00438,1.36e-06,0.244,0.68,378933,"Get Me Bodied - Extended Mix"
"354","Beyoncé",0.684,0.706,1,-5.129,1,0.0544,0.00439,1.54e-05,0.0598,0.44,201146,"Freakum Dress"
"355","Beyoncé",0.719,0.929,9,-4.054,0,0.252,0.239,0.000123,0.316,0.57,205853,"Suga Mama"
"356","Beyoncé",0.731,0.739,7,-4.894,1,0.339,0.00545,1.59e-05,0.0874,0.386,240346,"Deja Vu (feat. Jay-Z)"
"357","Beyoncé",0.457,0.754,2,-8.38,1,0.439,0.0299,7.19e-05,0.146,0.468,203293,"Ring The Alarm"
"358","Beyoncé",0.366,0.567,6,-5.414,1,0.0594,0.611,0,0.111,0.485,280786,"Resentment"
"359","Beyoncé",0.425,0.642,11,-3.874,1,0.0493,0.403,0,0.14,0.186,219640,"Listen (From the Motion Picture ""Dreamgirls"")"
"360","Beyoncé",0.518,0.84,7,-3.689,1,0.202,0.172,0,0.122,0.214,221373,"World Wide Woman"
"361","Beyoncé",0.708,0.869,7,-4.586,1,0.254,0.0789,0,0.351,0.922,210546,"Check On It (feat. Bun B & Slim Thug) - feat. Bun B and Slim Thug"
"362","Beyoncé",0.494,0.75,4,-5.648,0,0.238,0.457,0,0.241,0.6,228866,"Amor Gitano"
"363","Beyoncé",0.753,0.762,7,-3.84,1,0.062,0.00876,8.02e-05,0.227,0.494,181520,"Beautiful Liar - Remix"
"364","Beyoncé",0.815,0.738,8,-3.1,1,0.105,0.0261,0,0.0533,0.758,233226,"Creole"
"365","Beyoncé",0.763,0.728,7,-4.944,1,0.326,0.00677,1.22e-05,0.0915,0.362,239960,"Deja Vu (feat. Jay-Z)"
"366","Beyoncé",0.865,0.829,0,-6.981,0,0.315,0.0673,0,0.253,0.651,205813,"Get Me Bodied"
"367","Beyoncé",0.682,0.939,9,-4.054,0,0.284,0.226,0.000315,0.346,0.615,204813,"Suga Mama"
"368","Beyoncé",0.474,0.683,7,-5.585,1,0.397,0.00161,0.000123,0.309,0.509,272706,"Upgrade U (feat. Jay-Z)"
"369","Beyoncé",0.456,0.742,2,-8.39,1,0.481,0.0534,0.000223,0.0837,0.428,203200,"Ring The Alarm"
"370","Beyoncé",0.81,0.386,1,-7.846,1,0.311,0.0529,0.00944,0.0969,0.506,235386,"Kitty Kat"
"371","Beyoncé",0.683,0.703,1,-5.154,1,0.0585,0.0043,1.49e-05,0.0599,0.378,200533,"Freakum Dress"
"372","Beyoncé",0.796,0.568,10,-7.071,0,0.0631,0.0833,1.11e-05,0.256,0.729,209106,"Green Light"
"373","Beyoncé",0.576,0.697,10,-4.192,1,0.326,0.0286,1.15e-06,0.167,0.501,227666,"Irreplaceable"
"374","Beyoncé",0.378,0.565,6,-5.388,1,0.0493,0.648,0,0.13,0.482,280693,"Resentment"
"375","Beyoncé",0.706,0.0193,0,-27.631,0,0.648,0.143,0,0.136,0.68,39880,"Encore For The Fans"
"376","Beyoncé",0.483,0.59,11,-5.228,1,0.0453,0.273,0,0.177,0.202,217786,"Listen (From the Motion Picture ""Dreamgirls"")"
"377","Beyoncé",0.911,0.727,10,-7.067,0,0.26,0.0106,0,0.122,0.69,359560,"Get Me Bodied - Extended Mix"
"378","Beyoncé",0.763,0.728,7,-4.944,1,0.326,0.00677,1.22e-05,0.0915,0.362,239960,"Deja Vu (feat. Jay-Z)"
"379","Beyoncé",0.865,0.829,0,-6.981,0,0.315,0.0673,0,0.253,0.651,205813,"Get Me Bodied"
"380","Beyoncé",0.682,0.939,9,-4.054,0,0.284,0.226,0.000315,0.346,0.615,204813,"Suga Mama"
"381","Beyoncé",0.474,0.683,7,-5.585,1,0.397,0.00161,0.000123,0.309,0.509,272706,"Upgrade U (feat. Jay-Z)"
"382","Beyoncé",0.456,0.742,2,-8.39,1,0.481,0.0534,0.000223,0.0837,0.428,203200,"Ring The Alarm"
"383","Beyoncé",0.81,0.386,1,-7.846,1,0.311,0.0529,0.00944,0.0969,0.506,235386,"Kitty Kat"
"384","Beyoncé",0.683,0.703,1,-5.154,1,0.0585,0.0043,1.49e-05,0.0599,0.378,200533,"Freakum Dress"
"385","Beyoncé",0.796,0.568,10,-7.071,0,0.0631,0.0833,1.11e-05,0.256,0.729,209106,"Green Light"
"386","Beyoncé",0.576,0.697,10,-4.192,1,0.326,0.0286,1.15e-06,0.167,0.501,227666,"Irreplaceable"
"387","Beyoncé",0.378,0.565,6,-5.388,1,0.0493,0.648,0,0.13,0.482,280693,"Resentment"
"388","Beyoncé",0.706,0.0193,0,-27.631,0,0.648,0.143,0,0.136,0.68,39880,"Encore For The Fans"
"389","Beyoncé",0.483,0.59,11,-5.228,1,0.0453,0.273,0,0.177,0.202,217786,"Listen (From the Motion Picture ""Dreamgirls"")"
"390","Beyoncé",0.911,0.727,10,-7.067,0,0.26,0.0106,0,0.122,0.69,359560,"Get Me Bodied - Extended Mix"
"391","Beyoncé",0.763,0.728,7,-4.944,1,0.326,0.00677,1.22e-05,0.0915,0.362,239960,"Deja Vu (feat. Jay-Z)"
"392","Beyoncé",0.865,0.829,0,-6.981,0,0.315,0.0673,0,0.253,0.651,205813,"Get Me Bodied"
"393","Beyoncé",0.682,0.939,9,-4.054,0,0.284,0.226,0.000315,0.346,0.615,204813,"Suga Mama"
"394","Beyoncé",0.474,0.683,7,-5.585,1,0.397,0.00161,0.000123,0.309,0.509,272706,"Upgrade U (feat. Jay-Z)"
"395","Beyoncé",0.456,0.742,2,-8.39,1,0.481,0.0534,0.000223,0.0837,0.428,203200,"Ring The Alarm"
"396","Beyoncé",0.81,0.386,1,-7.846,1,0.311,0.0529,0.00944,0.0969,0.506,235386,"Kitty Kat"
"397","Beyoncé",0.683,0.703,1,-5.154,1,0.0585,0.0043,1.49e-05,0.0599,0.378,200533,"Freakum Dress"
"398","Beyoncé",0.796,0.568,10,-7.071,0,0.0631,0.0833,1.11e-05,0.256,0.729,209106,"Green Light"
"399","Beyoncé",0.576,0.697,10,-4.192,1,0.326,0.0286,1.15e-06,0.167,0.501,227416,"Irreplaceable"
"400","Beyoncé",0.378,0.565,6,-5.388,1,0.0493,0.648,0,0.13,0.482,280693,"Resentment"
"401","Beyoncé",0.705,0.796,7,-6.845,1,0.267,0.0708,0,0.388,0.864,210453,"Check On It (feat. Bun B & Slim Thug) - feat. Bun B and Slim Thug"
"402","Beyoncé",0.761,0.736,7,-4.952,1,0.326,0.00678,1.77e-05,0.0774,0.369,239960,"Deja Vu (feat. Jay-Z)"
"403","Beyoncé",0.864,0.834,5,-6.966,0,0.315,0.0821,0,0.231,0.678,205813,"Get Me Bodied"
"404","Beyoncé",0.714,0.932,9,-4.028,0,0.267,0.208,0.000161,0.344,0.554,204813,"Suga Mama"
"405","Beyoncé",0.676,0.683,7,-5.586,1,0.298,0.00164,0.000186,0.302,0.461,272706,"Upgrade U (feat. Jay-Z)"
"406","Beyoncé",0.457,0.726,2,-8.336,1,0.478,0.0434,0.000209,0.0926,0.442,203200,"Ring The Alarm"
"407","Beyoncé",0.819,0.381,1,-7.961,1,0.292,0.051,0.00828,0.0952,0.514,235386,"Kitty Kat"
"408","Beyoncé",0.689,0.702,1,-5.229,1,0.0566,0.00373,1.43e-05,0.062,0.416,200533,"Freakum Dress"
"409","Beyoncé",0.795,0.564,10,-7.08,0,0.0618,0.0735,1.27e-05,0.25,0.753,209106,"Green Light"
"410","Beyoncé",0.453,0.708,10,-4.192,1,0.385,0.0242,6.16e-06,0.167,0.506,227666,"Irreplaceable"
"411","Beyoncé",0.44,0.573,6,-5.39,1,0.0534,0.626,0,0.122,0.492,280693,"Resentment"
"412","Beyoncé",0.702,0.803,7,-6.86,1,0.266,0.0724,0,0.372,0.881,210840,"Check On It (feat. Bun B & Slim Thug) - feat. Bun B and Slim Thug"
"413","Beyoncé",0.655,0.642,5,-6.739,0,0.383,0.0111,0,0.196,0.405,232333,"Deja Vu (feat. Jay-Z) - The Remix"
"414","Beyoncé",0.722,0.0172,1,-27.214,1,0.837,0.136,0,0.134,0.676,39893,"Encore For The Fans"
"415","Beyoncé",0.456,0.587,11,-5.244,1,0.0414,0.266,0,0.164,0.161,217786,"Listen (From the Motion Picture ""Dreamgirls"")"
"416","Beyoncé",0.908,0.724,10,-7.063,0,0.27,0.00957,0,0.0781,0.649,359560,"Get Me Bodied - Extended Mix"
"417","Beyoncé",0.763,0.728,7,-4.944,1,0.326,0.00677,1.22e-05,0.0915,0.362,239960,"Deja Vu (feat. Jay-Z)"
"418","Beyoncé",0.865,0.829,0,-6.981,0,0.315,0.0673,0,0.253,0.651,205813,"Get Me Bodied"
"419","Beyoncé",0.682,0.939,9,-4.054,0,0.284,0.226,0.000315,0.346,0.615,204813,"Suga Mama"
"420","Beyoncé",0.474,0.683,7,-5.585,1,0.397,0.00161,0.000123,0.309,0.509,272706,"Upgrade U (feat. Jay-Z)"
"421","Beyoncé",0.456,0.742,2,-8.39,1,0.481,0.0534,0.000223,0.0837,0.428,203200,"Ring The Alarm"
"422","Beyoncé",0.81,0.386,1,-7.846,1,0.311,0.0529,0.00944,0.0969,0.506,235386,"Kitty Kat"
"423","Beyoncé",0.683,0.703,1,-5.154,1,0.0585,0.0043,1.49e-05,0.0599,0.378,200533,"Freakum Dress"
"424","Beyoncé",0.796,0.568,10,-7.071,0,0.0631,0.0833,1.11e-05,0.256,0.729,209106,"Green Light"
"425","Beyoncé",0.576,0.697,10,-4.192,1,0.326,0.0286,1.15e-06,0.167,0.501,227666,"Irreplaceable"
"426","Beyoncé",0.378,0.565,6,-5.388,1,0.0493,0.648,0,0.13,0.482,280693,"Resentment"
"427","Beyoncé",0.705,0.796,7,-6.845,1,0.267,0.0708,0,0.388,0.864,210453,"Check On It (feat. Bun B & Slim Thug) - feat. Bun B and Slim Thug"
"428","Beyoncé",0.646,0.77,2,-6.596,0,0.226,0.00249,0,0.0715,0.681,236133,"Crazy In Love (feat. Jay-Z)"
"429","Beyoncé",0.588,0.461,6,-8.686,0,0.161,0.237,1.54e-05,0.0913,0.659,208573,"Naughty Girl"
"430","Beyoncé",0.655,0.488,1,-9.17,1,0.22,0.0825,1.16e-06,0.221,0.791,244826,"Baby Boy (feat. Sean Paul)"
"431","Beyoncé",0.736,0.651,6,-8.933,1,0.124,0.00265,0.000238,0.0838,0.971,222600,"Hip Hop Star (feat. Big Boi & Sleepy Brown)"
"432","Beyoncé",0.711,0.454,0,-6.485,0,0.0904,0.125,2.15e-06,0.071,0.782,260200,"Be With You"
"433","Beyoncé",0.75,0.458,1,-9.092,1,0.0803,0.226,3.25e-05,0.137,0.536,301133,"Me, Myself and I"
"434","Beyoncé",0.662,0.374,9,-11.19,1,0.34,0.114,3.59e-06,0.249,0.551,259066,"Yes"
"435","Beyoncé",0.447,0.395,7,-9.828,1,0.225,0.153,3.98e-06,0.133,0.411,298200,"Signs (feat. Missy Elliott)"
"436","Beyoncé",0.568,0.282,10,-10.225,1,0.0313,0.158,0.00258,0.182,0.103,360493,"Speechless"
"437","Beyoncé",0.493,0.527,10,-9.752,1,0.33,0.167,0,0.288,0.697,219200,"That's How You Like It (feat. Jay-Z)"
"438","Beyoncé",0.652,0.292,0,-9.603,0,0.0467,0.619,0,0.174,0.304,297733,"The Closer I Get to You (feat. Beyoncé Knowles)"
"439","Beyoncé",0.609,0.407,6,-8.026,1,0.0808,0.345,0,0.19,0.459,293133,"Dangerously In Love"
"440","Beyoncé",0.65,0.0452,0,-20.854,1,0.7,0.485,0,0.121,0.542,16373,"Beyoncé Interlude"
"441","Beyoncé",0.388,0.265,11,-12.712,0,0.0499,0.901,0,0.194,0.32,163933,"Gift from Virgo"
"442","Beyoncé",0.469,0.446,1,-9.237,0,0.0753,0.255,1.49e-05,0.182,0.448,298333,"Daddy"
"443","Beyoncé",0.664,0.758,2,-6.583,0,0.21,0.00238,0,0.0598,0.701,235933,"Crazy In Love (feat. Jay-Z)"
"444","Beyoncé",0.735,0.466,6,-8.65,0,0.0857,0.239,6.24e-06,0.102,0.643,208600,"Naughty Girl"
"445","Beyoncé",0.689,0.478,1,-9.142,1,0.231,0.0881,2.45e-06,0.357,0.774,244866,"Baby Boy (feat. Sean Paul)"
"446","Beyoncé",0.741,0.65,6,-8.99,1,0.131,0.00213,0.000157,0.0526,0.968,222533,"Hip Hop Star (feat. Big Boi & Sleepy Brown)"
"447","Beyoncé",0.71,0.451,0,-6.53,0,0.093,0.136,4.43e-06,0.0966,0.756,260160,"Be With You"
"448","Beyoncé",0.747,0.47,1,-9.08,1,0.0819,0.228,9.86e-05,0.159,0.555,301173,"Me, Myself and I"
"449","Beyoncé",0.638,0.377,9,-11.195,1,0.346,0.114,9.19e-06,0.302,0.562,259093,"Yes"
"450","Beyoncé",0.373,0.4,7,-9.81,1,0.249,0.151,8.4e-06,0.112,0.398,298533,"Signs (feat. Missy Elliott)"
"451","Beyoncé",0.542,0.283,10,-10.277,1,0.0321,0.159,0.00333,0.179,0.0992,360440,"Speechless"
"452","Beyoncé",0.435,0.525,5,-9.753,1,0.363,0.168,0,0.22,0.681,219160,"That's How You Like It (feat. Jay-Z)"
"453","Beyoncé",0.63,0.3,0,-9.614,0,0.0521,0.639,0,0.17,0.278,297800,"The Closer I Get to You (feat. Beyoncé Knowles)"
"454","Beyoncé",0.619,0.402,6,-8.054,1,0.0915,0.334,0,0.177,0.489,293106,"Dangerously In Love"
"455","Beyoncé",0.693,0.0457,5,-20.803,0,0.803,0.423,0,0.122,0.541,16360,"Beyoncé Interlude"
"456","Beyoncé",0.349,0.265,11,-12.79,0,0.0542,0.904,0,0.241,0.311,163706,"Gift from Virgo"
"457","Beyoncé",0.683,0.763,5,-6.588,1,0.191,0.427,0,0.184,0.948,246066,"Work It Out"
"458","Beyoncé",0.515,0.705,4,-7.924,1,0.37,0.24,0,0.182,0.198,517120,"'03 Bonnie & Clyde (feat. Jay-Z)"
"459","Beyoncé",0.664,0.758,2,-6.583,0,0.21,0.00238,0,0.0598,0.701,235933,"Crazy In Love (feat. Jay-Z)"
"460","Beyoncé",0.735,0.466,6,-8.65,0,0.0857,0.239,6.24e-06,0.102,0.643,208600,"Naughty Girl"
"461","Beyoncé",0.689,0.478,1,-9.142,1,0.231,0.0881,2.45e-06,0.357,0.774,244866,"Baby Boy (feat. Sean Paul)"
"462","Beyoncé",0.741,0.65,6,-8.99,1,0.131,0.00213,0.000157,0.0526,0.968,222533,"Hip Hop Star (feat. Big Boi & Sleepy Brown)"
"463","Beyoncé",0.71,0.451,0,-6.53,0,0.093,0.136,4.43e-06,0.0966,0.756,260160,"Be With You"
"464","Beyoncé",0.747,0.47,1,-9.08,1,0.0819,0.228,9.86e-05,0.159,0.555,301173,"Me, Myself and I"
"465","Beyoncé",0.638,0.377,9,-11.195,1,0.346,0.114,9.19e-06,0.302,0.562,259093,"Yes"
"466","Beyoncé",0.373,0.4,7,-9.81,1,0.249,0.151,8.4e-06,0.112,0.398,298533,"Signs (feat. Missy Elliott)"
"467","Beyoncé",0.542,0.283,10,-10.277,1,0.0321,0.159,0.00333,0.179,0.0992,360440,"Speechless"
"468","Beyoncé",0.435,0.525,5,-9.753,1,0.363,0.168,0,0.22,0.681,219160,"That's How You Like It (feat. Jay-Z)"
"469","Beyoncé",0.63,0.3,0,-9.614,0,0.0521,0.639,0,0.17,0.278,297800,"The Closer I Get to You (feat. Beyoncé Knowles)"
"470","Beyoncé",0.619,0.402,6,-8.054,1,0.0915,0.334,0,0.177,0.489,293106,"Dangerously In Love"
"471","Beyoncé",0.693,0.0457,5,-20.803,0,0.803,0.423,0,0.122,0.541,16360,"Beyoncé Interlude"
"472","Beyoncé",0.349,0.265,11,-12.79,0,0.0542,0.904,0,0.241,0.311,163706,"Gift from Virgo"
"473","Beyoncé",0.683,0.763,5,-6.588,1,0.191,0.427,0,0.184,0.948,246066,"Work It Out"
"474","Beyoncé",0.868,0.654,9,-6.179,0,0.3,0.237,0,0.139,0.348,204466,"'03 Bonnie & Clyde (feat. Jay-Z)"
"475","Britney Spears",0.365,0.652,6,-7.205,1,0.134,0.0249,6e-05,0.0979,0.161,199080,"Invitation"
"476","Britney Spears",0.747,0.695,4,-6.032,0,0.0565,0.00699,0.00186,0.101,0.424,202346,"Do You Wanna Come Over?"
"477","Britney Spears",0.695,0.699,7,-6.662,0,0.0925,0.189,0,0.23,0.582,231040,"Make Me... (feat. G-Eazy)"
"478","Britney Spears",0.754,0.46,2,-5.87,1,0.0441,0.205,1.13e-06,0.486,0.542,235240,"Private Show"
"479","Britney Spears",0.714,0.662,7,-5.963,0,0.0392,0.0299,9.86e-06,0.101,0.301,226666,"Man On The Moon"
"480","Britney Spears",0.462,0.505,9,-9.772,0,0.121,0.147,0.00525,0.143,0.372,241413,"Just Luv Me"
"481","Britney Spears",0.766,0.493,5,-7.139,0,0.126,0.0617,0,0.1,0.389,182346,"Clumsy"
"482","Britney Spears",0.73,0.759,9,-7.041,0,0.0689,0.195,0,0.0754,0.48,214066,"Slumber Party"
"483","Britney Spears",0.758,0.586,9,-7.136,0,0.0419,0.0735,1.65e-05,0.111,0.515,164520,"Just Like Me"
"484","Britney Spears",0.652,0.64,0,-6.552,1,0.0574,0.00628,0.000365,0.27,0.688,198640,"Love Me Down"
"485","Britney Spears",0.697,0.76,9,-6.129,1,0.0809,0.0157,0,0.0595,0.296,209826,"Hard To Forget Ya"
"486","Britney Spears",0.708,0.72,7,-5.029,1,0.157,0.474,0,0.153,0.869,187773,"What You Need"
"487","Britney Spears",0.657,0.834,1,-3.104,1,0.0331,0.0179,0.000835,0.0735,0.764,189933,"Better"
"488","Britney Spears",0.758,0.688,11,-7.974,0,0.174,0.113,0,0.126,0.701,179960,"Change Your Mind (No Seas Cortes)"
"489","Britney Spears",0.596,0.775,6,-5.278,0,0.0736,0.00859,1.22e-05,0.497,0.805,196480,"Liar"
"490","Britney Spears",0.813,0.858,8,-5.547,1,0.0646,0.059,0.00109,0.0336,0.712,204573,"If I'm Dancing"
"491","Britney Spears",0.775,0.43,0,-8.98,0,0.046,0.711,0.00185,0.185,0.467,140746,"Coupure Électrique"
"492","Britney Spears",0.52,0.45,8,-9.128,0,0.068,0.208,0,0.188,0.313,229506,"Mood Ring"
"493","Britney Spears",0.629,0.824,9,-6.53,1,0.159,0.155,0.000628,0.0651,0.852,247960,"Work B**ch"
"494","Britney Spears",0.716,0.69,11,-5.239,0,0.0713,0.0671,0,0.131,0.233,223226,"Womanizer - Remastered"
"495","Britney Spears",0.764,0.644,11,-5.046,1,0.253,0.0998,0,0.0986,0.775,211093,"Piece of Me - Remastered"
"496","Britney Spears",0.543,0.902,6,-6.82,0,0.398,0.12,0,0.321,0.644,224333,"Me Against the Music - Dragon Man Mix"
"497","Britney Spears",0.794,0.84,2,-3.426,1,0.0324,0.274,0.00545,0.0578,0.433,251480,"Gimme More - Remastered"
"498","Britney Spears",0.564,0.271,3,-13.369,1,0.0311,0.972,3.45e-05,0.121,0.113,230053,"Everytime - Remastered"
"499","Britney Spears",0.755,0.774,0,-4.114,0,0.0331,0.187,0.000129,0.553,0.904,210680,"...Baby One More Time - Remastered"
"500","Britney Spears",0.768,0.816,1,-5.547,0,0.0461,0.294,0.000106,0.262,0.881,211040,"Oops!...I Did It Again - Remastered"
